DEVICE	ROOM	DATE	a1	a2	a3
6ae954141a964add89245c377fb6d1ea	C3.01	01.01.2020 12:09:00	0	17.284267	7.771389
f4bbde7a3e114100bdba9a3f6784bc60	C3.02	01.01.2020 12:09:00	0	0	13.559143
cbfb186d05644235a948241fb896cf60	C3.01	01.01.2020 12:09:00	65.1855	19.209385	7.3983016
f29b5b253544424bbbe0d83e5bad0a10	C3.01	01.01.2020 12:09:00	20.317764	19.312012	5.898526
c0ae6612fb4b4361ae56ca1bb2822b45	C3.02	01.01.2020 12:09:00	9.690737	20.930946	14.368446
e38c2db1fb1146a5b33bb91874a68112	C3.02	01.01.2020 12:09:00	10.3230095	25.464561	13.307422
486ef56c846b4ee9badcbe35c0f87914	C3.01	01.01.2020 12:09:00	28.195599	0	7.736197
6ffab5cec2774e7a9e3dd51a255ecd3b	C3.02	01.01.2020 12:09:00	16.725128	30.14407	10.768989
2245b7630b2b4086a871f3bf40de5ccc	C3.02	01.01.2020 12:09:00	9.520963	0	16.23248
06fb8a104cc944179134dce57bc3c784	C3.02	01.01.2020 12:09:00	16.121326	19.677124	0
f89da077c76940ffab214be89ec88301	C3.03	01.01.2020 12:09:00	0	0	32.5354
5f5248e0224748ef8bc748adbe860b14	C3.02	01.01.2020 12:09:00	10.0093155	23.02716	13.372595
0690d6645b464bbbb21c583e604408e6	C3.02	01.01.2020 12:09:00	11.968289	21.71017	13.375097
c8665cbdfacf4399a1c3ba0ee67c783f	C3.01	01.01.2020 12:09:00	18.308855	58.06131	8.477112
ae8b36d49ed64ecb9ea045514536b03e	C3.03	01.01.2020 12:09:00	9.562152	15.390066	21.003315
fa095518ce334658862e91ff607474b6	C3.03	01.01.2020 12:09:00	0	17.617603	0
e21f7bc37fdc46bf911f11e4d2095e2e	C3.02	01.01.2020 12:09:00	10.767262	0	19.098309
33010b05012c495aa56fb699589be003	C3.01	01.01.2020 12:09:00	70.98665	0	0
a4b98e11a200457cb32559f1604deefc	C3.01	01.01.2020 12:09:00	0	20.838497	0
e9ce10747ffd4d9cbdb1a79797803adc	C3.01	01.01.2020 12:09:00	30.264584	17.367737	7.162597
b1d66ad504b64339a7cef62d22dcb468	C3.02	01.01.2020 12:09:00	12.107195	63.610435	10.49288
097d7b56ad5a4bef93cf64388f1c382c	C3.01	01.01.2020 12:09:00	28.636047	22.166176	6.0805492
b4b387f0fdee4feba0d77d113e976065	C3.01	01.01.2020 12:09:00	19.968708	37.121185	9.49736
9824c45db7be462ab523a7d80f84bd6d	C3.02	01.01.2020 12:09:00	13.692705	34.217396	12.224847
2c429993257342fbad6d676046962061	C3.02	01.01.2020 12:09:00	14.639269	0	10.181442
596780b8b29c4931b6474640d219ab81	C3.01	01.01.2020 12:09:00	20.469006	21.453815	0
c7f39281a8274d829f96b7a02b3e43e3	C3.03	01.01.2020 12:09:00	0	19.300707	0
73f7eeb8ec5243858f9ec2dfcaea6033	C3.03	01.01.2020 12:09:00	6.979785	0	0
3a23ddf84bbc42158c7ad58b4f8e8ee2	C3.02	01.01.2020 12:09:00	13.949503	22.51796	11.748661
5a458027724c454eb485adfe7344a804	C3.01	01.01.2020 12:09:00	30.841164	0	0
6ae954141a964add89245c377fb6d1ea	C3.01	01.01.2020 12:10:00	50.321716	0	0
f4bbde7a3e114100bdba9a3f6784bc60	C3.02	01.01.2020 12:10:00	9.5266695	21.631954	13.458471
cbfb186d05644235a948241fb896cf60	C3.01	01.01.2020 12:10:00	62.691105	17.37421	7.011896
f29b5b253544424bbbe0d83e5bad0a10	C3.01	01.01.2020 12:10:00	21.437069	0	0
c0ae6612fb4b4361ae56ca1bb2822b45	C3.02	01.01.2020 12:10:00	9.534666	0	15.717398
e38c2db1fb1146a5b33bb91874a68112	C3.02	01.01.2020 12:10:00	10.779472	0	0
486ef56c846b4ee9badcbe35c0f87914	C3.01	01.01.2020 12:10:00	29.302898	27.126438	8.075676
6ffab5cec2774e7a9e3dd51a255ecd3b	C3.02	01.01.2020 12:10:00	0	28.472345	10.185148
2245b7630b2b4086a871f3bf40de5ccc	C3.02	01.01.2020 12:10:00	9.751408	20.165878	14.967024
06fb8a104cc944179134dce57bc3c784	C3.02	01.01.2020 12:10:00	15.967155	22.335106	11.137309
f89da077c76940ffab214be89ec88301	C3.03	01.01.2020 12:10:00	0	0	35.912003
5f5248e0224748ef8bc748adbe860b14	C3.02	01.01.2020 12:10:00	0	25.464237	0
0690d6645b464bbbb21c583e604408e6	C3.02	01.01.2020 12:10:00	12.405448	0	0
c8665cbdfacf4399a1c3ba0ee67c783f	C3.01	01.01.2020 12:10:00	19.102083	0	0
ae8b36d49ed64ecb9ea045514536b03e	C3.03	01.01.2020 12:10:00	0	14.500713	0
fa095518ce334658862e91ff607474b6	C3.03	01.01.2020 12:10:00	8.836841	18.183475	19.75306
e21f7bc37fdc46bf911f11e4d2095e2e	C3.02	01.01.2020 12:10:00	10.583986	0	0
33010b05012c495aa56fb699589be003	C3.01	01.01.2020 12:10:00	70.45886	17.506594	0
a4b98e11a200457cb32559f1604deefc	C3.01	01.01.2020 12:10:00	0	0	6.869049
e9ce10747ffd4d9cbdb1a79797803adc	C3.01	01.01.2020 12:10:00	31.96549	0	0
b1d66ad504b64339a7cef62d22dcb468	C3.02	01.01.2020 12:10:00	0	68.61774	9.052618
097d7b56ad5a4bef93cf64388f1c382c	C3.01	01.01.2020 12:10:00	27.133522	20.885946	6.6848583
b4b387f0fdee4feba0d77d113e976065	C3.01	01.01.2020 12:10:00	0	41.919994	9.847473
9824c45db7be462ab523a7d80f84bd6d	C3.02	01.01.2020 12:10:00	13.000442	0	0
2c429993257342fbad6d676046962061	C3.02	01.01.2020 12:10:00	0	113.696106	9.659624
596780b8b29c4931b6474640d219ab81	C3.01	01.01.2020 12:10:00	20.160072	0	0
c7f39281a8274d829f96b7a02b3e43e3	C3.03	01.01.2020 12:10:00	7.8720055	18.278257	14.342024
73f7eeb8ec5243858f9ec2dfcaea6033	C3.03	01.01.2020 12:10:00	7.506679	9.136208	52.977776
3a23ddf84bbc42158c7ad58b4f8e8ee2	C3.02	01.01.2020 12:10:00	15.058054	0	0
5a458027724c454eb485adfe7344a804	C3.01	01.01.2020 12:10:00	33.078236	0	0
6ae954141a964add89245c377fb6d1ea	C3.01	01.01.2020 12:11:00	44.227028	21.20258	0
f4bbde7a3e114100bdba9a3f6784bc60	C3.02	01.01.2020 12:11:00	0	0	14.397053
cbfb186d05644235a948241fb896cf60	C3.01	01.01.2020 12:11:00	63.697853	0	7.1803045
f29b5b253544424bbbe0d83e5bad0a10	C3.01	01.01.2020 12:11:00	21.227926	0	0
c0ae6612fb4b4361ae56ca1bb2822b45	C3.02	01.01.2020 12:11:00	9.668604	0	0
e38c2db1fb1146a5b33bb91874a68112	C3.02	01.01.2020 12:11:00	10.39381	25.97211	13.832163
486ef56c846b4ee9badcbe35c0f87914	C3.01	01.01.2020 12:11:00	0	0	7.586288
6ffab5cec2774e7a9e3dd51a255ecd3b	C3.02	01.01.2020 12:11:00	16.038187	0	0
2245b7630b2b4086a871f3bf40de5ccc	C3.02	01.01.2020 12:11:00	9.934114	19.426048	0
06fb8a104cc944179134dce57bc3c784	C3.02	01.01.2020 12:11:00	16.258183	22.468346	10.572536
f89da077c76940ffab214be89ec88301	C3.03	01.01.2020 12:11:00	7.8220067	10.995753	34.291992
5f5248e0224748ef8bc748adbe860b14	C3.02	01.01.2020 12:11:00	9.965153	23.66455	13.832773
0690d6645b464bbbb21c583e604408e6	C3.02	01.01.2020 12:11:00	12.422121	21.705545	14.3811455
c8665cbdfacf4399a1c3ba0ee67c783f	C3.01	01.01.2020 12:11:00	0	65.273094	0
ae8b36d49ed64ecb9ea045514536b03e	C3.03	01.01.2020 12:11:00	8.346598	0	22.02567
fa095518ce334658862e91ff607474b6	C3.03	01.01.2020 12:11:00	0	0	18.764786
e21f7bc37fdc46bf911f11e4d2095e2e	C3.02	01.01.2020 12:11:00	10.705978	15.1286	19.759935
33010b05012c495aa56fb699589be003	C3.01	01.01.2020 12:11:00	73.2617	18.268204	7.636117
a4b98e11a200457cb32559f1604deefc	C3.01	01.01.2020 12:11:00	26.281342	20.904873	6.7798343
e9ce10747ffd4d9cbdb1a79797803adc	C3.01	01.01.2020 12:11:00	31.999617	0	6.5329466
b1d66ad504b64339a7cef62d22dcb468	C3.02	01.01.2020 12:11:00	0	66.50923	0
097d7b56ad5a4bef93cf64388f1c382c	C3.01	01.01.2020 12:11:00	27.945122	0	0
b4b387f0fdee4feba0d77d113e976065	C3.01	01.01.2020 12:11:00	19.67764	0	0
9824c45db7be462ab523a7d80f84bd6d	C3.02	01.01.2020 12:11:00	14.220765	34.201916	11.977837
2c429993257342fbad6d676046962061	C3.02	01.01.2020 12:11:00	14.674336	0	0
596780b8b29c4931b6474640d219ab81	C3.01	01.01.2020 12:11:00	0	0	6.2330856
c7f39281a8274d829f96b7a02b3e43e3	C3.03	01.01.2020 12:11:00	8.336332	19.503593	14.7079315
73f7eeb8ec5243858f9ec2dfcaea6033	C3.03	01.01.2020 12:11:00	6.854916	10.32119	54.089497
3a23ddf84bbc42158c7ad58b4f8e8ee2	C3.02	01.01.2020 12:11:00	14.483986	0	12.344395
5a458027724c454eb485adfe7344a804	C3.01	01.01.2020 12:11:00	32.693954	22.707703	8.323799
6ae954141a964add89245c377fb6d1ea	C3.01	01.01.2020 12:12:00	0	19.373844	7.850457
f4bbde7a3e114100bdba9a3f6784bc60	C3.02	01.01.2020 12:12:00	8.698767	22.194538	14.792961
cbfb186d05644235a948241fb896cf60	C3.01	01.01.2020 12:12:00	64.106384	0	0
f29b5b253544424bbbe0d83e5bad0a10	C3.01	01.01.2020 12:12:00	21.4405	22.308296	6.226871
c0ae6612fb4b4361ae56ca1bb2822b45	C3.02	01.01.2020 12:12:00	10.089262	0	14.951805
e38c2db1fb1146a5b33bb91874a68112	C3.02	01.01.2020 12:12:00	0	0	13.686365
486ef56c846b4ee9badcbe35c0f87914	C3.01	01.01.2020 12:12:00	30.500443	0	7.5865893
6ffab5cec2774e7a9e3dd51a255ecd3b	C3.02	01.01.2020 12:12:00	0	29.633633	0
2245b7630b2b4086a871f3bf40de5ccc	C3.02	01.01.2020 12:12:00	8.7451725	21.869373	14.615917
06fb8a104cc944179134dce57bc3c784	C3.02	01.01.2020 12:12:00	15.775536	0	0
f89da077c76940ffab214be89ec88301	C3.03	01.01.2020 12:12:00	7.6485105	11.383639	0
5f5248e0224748ef8bc748adbe860b14	C3.02	01.01.2020 12:12:00	0	25.171036	0
0690d6645b464bbbb21c583e604408e6	C3.02	01.01.2020 12:12:00	0	0	13.995063
c8665cbdfacf4399a1c3ba0ee67c783f	C3.01	01.01.2020 12:12:00	0	61.373207	8.265346
ae8b36d49ed64ecb9ea045514536b03e	C3.03	01.01.2020 12:12:00	0	0	19.65617
fa095518ce334658862e91ff607474b6	C3.03	01.01.2020 12:12:00	8.606396	16.088104	18.940155
e21f7bc37fdc46bf911f11e4d2095e2e	C3.02	01.01.2020 12:12:00	10.904894	13.50637	19.39795
33010b05012c495aa56fb699589be003	C3.01	01.01.2020 12:12:00	0	16.647335	0
a4b98e11a200457cb32559f1604deefc	C3.01	01.01.2020 12:12:00	24.47068	22.853415	6.7089853
e9ce10747ffd4d9cbdb1a79797803adc	C3.01	01.01.2020 12:12:00	0	19.518084	6.321705
b1d66ad504b64339a7cef62d22dcb468	C3.02	01.01.2020 12:12:00	13.610995	70.55215	10.001711
097d7b56ad5a4bef93cf64388f1c382c	C3.01	01.01.2020 12:12:00	29.382893	26.557575	6.457264
b4b387f0fdee4feba0d77d113e976065	C3.01	01.01.2020 12:12:00	18.836813	39.149895	9.310991
9824c45db7be462ab523a7d80f84bd6d	C3.02	01.01.2020 12:12:00	0	0	13.698053
2c429993257342fbad6d676046962061	C3.02	01.01.2020 12:12:00	13.231131	0	0
596780b8b29c4931b6474640d219ab81	C3.01	01.01.2020 12:12:00	19.92587	21.55989	6.3141747
c7f39281a8274d829f96b7a02b3e43e3	C3.03	01.01.2020 12:12:00	8.496443	19.10542	15.369318
73f7eeb8ec5243858f9ec2dfcaea6033	C3.03	01.01.2020 12:12:00	0	10.153915	56.05648
3a23ddf84bbc42158c7ad58b4f8e8ee2	C3.02	01.01.2020 12:12:00	14.636285	20.380007	12.620327
5a458027724c454eb485adfe7344a804	C3.01	01.01.2020 12:12:00	32.33359	21.674042	7.8862085
6ae954141a964add89245c377fb6d1ea	C3.01	01.01.2020 12:13:00	0	20.471659	0
f4bbde7a3e114100bdba9a3f6784bc60	C3.02	01.01.2020 12:13:00	0	0	13.069204
cbfb186d05644235a948241fb896cf60	C3.01	01.01.2020 12:13:00	0	0	7.2074385
f29b5b253544424bbbe0d83e5bad0a10	C3.01	01.01.2020 12:13:00	20.80361	0	0
c0ae6612fb4b4361ae56ca1bb2822b45	C3.02	01.01.2020 12:13:00	10.395703	20.524807	14.749195
e38c2db1fb1146a5b33bb91874a68112	C3.02	01.01.2020 12:13:00	11.256298	25.395185	15.327913
486ef56c846b4ee9badcbe35c0f87914	C3.01	01.01.2020 12:13:00	0	0	8.355516
6ffab5cec2774e7a9e3dd51a255ecd3b	C3.02	01.01.2020 12:13:00	15.285875	28.75586	10.605255
2245b7630b2b4086a871f3bf40de5ccc	C3.02	01.01.2020 12:13:00	10.030495	21.95988	0
06fb8a104cc944179134dce57bc3c784	C3.02	01.01.2020 12:13:00	16.758835	22.351044	0
f89da077c76940ffab214be89ec88301	C3.03	01.01.2020 12:13:00	7.6950254	0	0
5f5248e0224748ef8bc748adbe860b14	C3.02	01.01.2020 12:13:00	9.565563	22.752787	14.466295
0690d6645b464bbbb21c583e604408e6	C3.02	01.01.2020 12:13:00	0	0	13.145359
c8665cbdfacf4399a1c3ba0ee67c783f	C3.01	01.01.2020 12:13:00	18.787079	60.58159	8.46492
ae8b36d49ed64ecb9ea045514536b03e	C3.03	01.01.2020 12:13:00	8.317776	12.901683	22.476868
fa095518ce334658862e91ff607474b6	C3.03	01.01.2020 12:13:00	9.46327	15.8787985	19.471003
e21f7bc37fdc46bf911f11e4d2095e2e	C3.02	01.01.2020 12:13:00	9.710561	12.613396	20.550053
33010b05012c495aa56fb699589be003	C3.01	01.01.2020 12:13:00	62.370304	18.317987	0
a4b98e11a200457cb32559f1604deefc	C3.01	01.01.2020 12:13:00	25.485704	0	6.1833544
e9ce10747ffd4d9cbdb1a79797803adc	C3.01	01.01.2020 12:13:00	33.13897	20.523151	6.443838
b1d66ad504b64339a7cef62d22dcb468	C3.02	01.01.2020 12:13:00	0	65.58696	0
097d7b56ad5a4bef93cf64388f1c382c	C3.01	01.01.2020 12:13:00	27.511272	21.146296	7.0820937
b4b387f0fdee4feba0d77d113e976065	C3.01	01.01.2020 12:13:00	0	39.154366	9.638851
9824c45db7be462ab523a7d80f84bd6d	C3.02	01.01.2020 12:13:00	13.817988	0	0
2c429993257342fbad6d676046962061	C3.02	01.01.2020 12:13:00	13.9423065	0	0
596780b8b29c4931b6474640d219ab81	C3.01	01.01.2020 12:13:00	20.255417	22.53912	5.965206
c7f39281a8274d829f96b7a02b3e43e3	C3.03	01.01.2020 12:13:00	8.849386	19.966003	16.337872
73f7eeb8ec5243858f9ec2dfcaea6033	C3.03	01.01.2020 12:13:00	7.413165	10.436028	48.529152
3a23ddf84bbc42158c7ad58b4f8e8ee2	C3.02	01.01.2020 12:13:00	14.213363	20.82457	12.044394
5a458027724c454eb485adfe7344a804	C3.01	01.01.2020 12:13:00	30.858604	23.154495	8.30183
6ae954141a964add89245c377fb6d1ea	C3.01	01.01.2020 12:14:00	45.634583	19.088285	7.2374763
f4bbde7a3e114100bdba9a3f6784bc60	C3.02	01.01.2020 12:14:00	8.828497	20.052982	14.488501
cbfb186d05644235a948241fb896cf60	C3.01	01.01.2020 12:14:00	64.69781	0	0
f29b5b253544424bbbe0d83e5bad0a10	C3.01	01.01.2020 12:14:00	20.113228	23.240562	0
c0ae6612fb4b4361ae56ca1bb2822b45	C3.02	01.01.2020 12:14:00	9.727774	0	0
e38c2db1fb1146a5b33bb91874a68112	C3.02	01.01.2020 12:14:00	10.194814	27.111431	13.857765
486ef56c846b4ee9badcbe35c0f87914	C3.01	01.01.2020 12:14:00	0	26.785082	7.5428834
6ffab5cec2774e7a9e3dd51a255ecd3b	C3.02	01.01.2020 12:14:00	16.741184	0	0
2245b7630b2b4086a871f3bf40de5ccc	C3.02	01.01.2020 12:14:00	0	0	16.895134
06fb8a104cc944179134dce57bc3c784	C3.02	01.01.2020 12:14:00	16.42255	20.729195	11.176516
f89da077c76940ffab214be89ec88301	C3.03	01.01.2020 12:14:00	0	0	31.196056
5f5248e0224748ef8bc748adbe860b14	C3.02	01.01.2020 12:14:00	9.819122	23.03815	0
0690d6645b464bbbb21c583e604408e6	C3.02	01.01.2020 12:14:00	14.232125	0	0
c8665cbdfacf4399a1c3ba0ee67c783f	C3.01	01.01.2020 12:14:00	18.538803	62.57593	8.268848
ae8b36d49ed64ecb9ea045514536b03e	C3.03	01.01.2020 12:14:00	8.551409	0	21.812134
fa095518ce334658862e91ff607474b6	C3.03	01.01.2020 12:14:00	9.499547	17.26655	18.681854
e21f7bc37fdc46bf911f11e4d2095e2e	C3.02	01.01.2020 12:14:00	10.59816	13.056929	20.668835
33010b05012c495aa56fb699589be003	C3.01	01.01.2020 12:14:00	72.128426	0	7.036622
a4b98e11a200457cb32559f1604deefc	C3.01	01.01.2020 12:14:00	0	21.407513	0
e9ce10747ffd4d9cbdb1a79797803adc	C3.01	01.01.2020 12:14:00	0	19.187065	6.1268396
b1d66ad504b64339a7cef62d22dcb468	C3.02	01.01.2020 12:14:00	12.355552	0	9.760492
097d7b56ad5a4bef93cf64388f1c382c	C3.01	01.01.2020 12:14:00	27.087646	0	6.840914
b4b387f0fdee4feba0d77d113e976065	C3.01	01.01.2020 12:14:00	19.610683	0	0
9824c45db7be462ab523a7d80f84bd6d	C3.02	01.01.2020 12:14:00	13.574767	33.691174	10.693485
2c429993257342fbad6d676046962061	C3.02	01.01.2020 12:14:00	13.559111	100.493416	9.904629
596780b8b29c4931b6474640d219ab81	C3.01	01.01.2020 12:14:00	21.780823	21.299047	0
c7f39281a8274d829f96b7a02b3e43e3	C3.03	01.01.2020 12:14:00	9.245598	19.932436	16.274172
73f7eeb8ec5243858f9ec2dfcaea6033	C3.03	01.01.2020 12:14:00	6.7502294	10.405556	56.146217
3a23ddf84bbc42158c7ad58b4f8e8ee2	C3.02	01.01.2020 12:14:00	0	19.067678	0
5a458027724c454eb485adfe7344a804	C3.01	01.01.2020 12:14:00	0	0	8.41811
6ae954141a964add89245c377fb6d1ea	C3.01	01.01.2020 12:15:00	47.17042	0	7.5044384
f4bbde7a3e114100bdba9a3f6784bc60	C3.02	01.01.2020 12:15:00	10.241613	21.62625	14.588665
cbfb186d05644235a948241fb896cf60	C3.01	01.01.2020 12:15:00	69.718285	18.634705	0
f29b5b253544424bbbe0d83e5bad0a10	C3.01	01.01.2020 12:15:00	21.006691	21.215054	6.470193
c0ae6612fb4b4361ae56ca1bb2822b45	C3.02	01.01.2020 12:15:00	0	20.116419	14.980059
e38c2db1fb1146a5b33bb91874a68112	C3.02	01.01.2020 12:15:00	10.225697	27.017345	12.00603
486ef56c846b4ee9badcbe35c0f87914	C3.01	01.01.2020 12:15:00	28.483597	0	0
6ffab5cec2774e7a9e3dd51a255ecd3b	C3.02	01.01.2020 12:15:00	0	31.595148	0
2245b7630b2b4086a871f3bf40de5ccc	C3.02	01.01.2020 12:15:00	9.531306	0	16.346054
06fb8a104cc944179134dce57bc3c784	C3.02	01.01.2020 12:15:00	15.997358	0	10.247589
f89da077c76940ffab214be89ec88301	C3.03	01.01.2020 12:15:00	0	12.446781	36.942436
5f5248e0224748ef8bc748adbe860b14	C3.02	01.01.2020 12:15:00	0	22.23132	0
0690d6645b464bbbb21c583e604408e6	C3.02	01.01.2020 12:15:00	0	21.813591	0
c8665cbdfacf4399a1c3ba0ee67c783f	C3.01	01.01.2020 12:15:00	18.744045	53.982605	0
ae8b36d49ed64ecb9ea045514536b03e	C3.03	01.01.2020 12:15:00	8.564119	16.670614	23.264423
fa095518ce334658862e91ff607474b6	C3.03	01.01.2020 12:15:00	0	0	17.412952
e21f7bc37fdc46bf911f11e4d2095e2e	C3.02	01.01.2020 12:15:00	10.581707	15.468349	20.68684
33010b05012c495aa56fb699589be003	C3.01	01.01.2020 12:15:00	69.51255	18.48605	0
a4b98e11a200457cb32559f1604deefc	C3.01	01.01.2020 12:15:00	26.403114	21.034351	6.5735335
e9ce10747ffd4d9cbdb1a79797803adc	C3.01	01.01.2020 12:15:00	0	19.644152	6.2937818
b1d66ad504b64339a7cef62d22dcb468	C3.02	01.01.2020 12:15:00	12.063295	71.61406	0
097d7b56ad5a4bef93cf64388f1c382c	C3.01	01.01.2020 12:15:00	0	21.677113	0
b4b387f0fdee4feba0d77d113e976065	C3.01	01.01.2020 12:15:00	20.377926	34.741962	9.291042
9824c45db7be462ab523a7d80f84bd6d	C3.02	01.01.2020 12:15:00	12.247438	33.71287	0
2c429993257342fbad6d676046962061	C3.02	01.01.2020 12:15:00	14.809435	94.57024	9.891169
596780b8b29c4931b6474640d219ab81	C3.01	01.01.2020 12:15:00	0	21.715061	0
c7f39281a8274d829f96b7a02b3e43e3	C3.03	01.01.2020 12:15:00	0	20.120352	0
73f7eeb8ec5243858f9ec2dfcaea6033	C3.03	01.01.2020 12:15:00	0	10.213465	0
3a23ddf84bbc42158c7ad58b4f8e8ee2	C3.02	01.01.2020 12:15:00	0	20.255957	0
5a458027724c454eb485adfe7344a804	C3.01	01.01.2020 12:15:00	31.91081	0	8.399618
6ae954141a964add89245c377fb6d1ea	C3.01	01.01.2020 12:16:00	53.42377	0	7.13757
f4bbde7a3e114100bdba9a3f6784bc60	C3.02	01.01.2020 12:16:00	10.199176	0	0
cbfb186d05644235a948241fb896cf60	C3.01	01.01.2020 12:16:00	0	19.077713	0
f29b5b253544424bbbe0d83e5bad0a10	C3.01	01.01.2020 12:16:00	0	20.882	6.5546656
c0ae6612fb4b4361ae56ca1bb2822b45	C3.02	01.01.2020 12:16:00	9.753514	19.795576	0
e38c2db1fb1146a5b33bb91874a68112	C3.02	01.01.2020 12:16:00	0	24.043068	13.356394
486ef56c846b4ee9badcbe35c0f87914	C3.01	01.01.2020 12:16:00	29.709791	25.49882	0
6ffab5cec2774e7a9e3dd51a255ecd3b	C3.02	01.01.2020 12:16:00	16.107784	31.433643	10.5138645
2245b7630b2b4086a871f3bf40de5ccc	C3.02	01.01.2020 12:16:00	0	19.689476	14.890207
06fb8a104cc944179134dce57bc3c784	C3.02	01.01.2020 12:16:00	17.444277	22.47472	11.477218
f89da077c76940ffab214be89ec88301	C3.03	01.01.2020 12:16:00	0	10.893593	35.087868
5f5248e0224748ef8bc748adbe860b14	C3.02	01.01.2020 12:16:00	0	0	14.572907
0690d6645b464bbbb21c583e604408e6	C3.02	01.01.2020 12:16:00	12.96151	0	0
c8665cbdfacf4399a1c3ba0ee67c783f	C3.01	01.01.2020 12:16:00	0	65.868996	8.550344
ae8b36d49ed64ecb9ea045514536b03e	C3.03	01.01.2020 12:16:00	0	16.017298	0
fa095518ce334658862e91ff607474b6	C3.03	01.01.2020 12:16:00	0	16.117905	17.815407
e21f7bc37fdc46bf911f11e4d2095e2e	C3.02	01.01.2020 12:16:00	10.000132	12.938669	20.524319
33010b05012c495aa56fb699589be003	C3.01	01.01.2020 12:16:00	0	0	6.833925
a4b98e11a200457cb32559f1604deefc	C3.01	01.01.2020 12:16:00	25.795052	0	6.439335
e9ce10747ffd4d9cbdb1a79797803adc	C3.01	01.01.2020 12:16:00	31.523054	0	7.0779448
b1d66ad504b64339a7cef62d22dcb468	C3.02	01.01.2020 12:16:00	12.409351	0	0
097d7b56ad5a4bef93cf64388f1c382c	C3.01	01.01.2020 12:16:00	30.228672	22.066914	7.47195
b4b387f0fdee4feba0d77d113e976065	C3.01	01.01.2020 12:16:00	18.105263	39.055264	0
9824c45db7be462ab523a7d80f84bd6d	C3.02	01.01.2020 12:16:00	13.844814	35.345562	10.755541
2c429993257342fbad6d676046962061	C3.02	01.01.2020 12:16:00	14.246767	0	0
596780b8b29c4931b6474640d219ab81	C3.01	01.01.2020 12:16:00	0	21.665634	6.470295
c7f39281a8274d829f96b7a02b3e43e3	C3.03	01.01.2020 12:16:00	8.874992	19.444775	15.509083
73f7eeb8ec5243858f9ec2dfcaea6033	C3.03	01.01.2020 12:16:00	6.9745007	10.866799	55.267075
3a23ddf84bbc42158c7ad58b4f8e8ee2	C3.02	01.01.2020 12:16:00	15.2535	0	0
5a458027724c454eb485adfe7344a804	C3.01	01.01.2020 12:16:00	29.181337	20.585018	8.430853
6ae954141a964add89245c377fb6d1ea	C3.01	01.01.2020 12:17:00	48.156315	0	0
f4bbde7a3e114100bdba9a3f6784bc60	C3.02	01.01.2020 12:17:00	9.480804	20.5588	13.449863
cbfb186d05644235a948241fb896cf60	C3.01	01.01.2020 12:17:00	63.045494	17.838678	7.129534
f29b5b253544424bbbe0d83e5bad0a10	C3.01	01.01.2020 12:17:00	0	23.466925	7.3105555
c0ae6612fb4b4361ae56ca1bb2822b45	C3.02	01.01.2020 12:17:00	8.790907	0	15.66024
e38c2db1fb1146a5b33bb91874a68112	C3.02	01.01.2020 12:17:00	11.096496	0	13.755405
486ef56c846b4ee9badcbe35c0f87914	C3.01	01.01.2020 12:17:00	0	24.38744	0
6ffab5cec2774e7a9e3dd51a255ecd3b	C3.02	01.01.2020 12:17:00	16.778057	30.103989	0
2245b7630b2b4086a871f3bf40de5ccc	C3.02	01.01.2020 12:17:00	9.794323	0	0
06fb8a104cc944179134dce57bc3c784	C3.02	01.01.2020 12:17:00	15.765392	0	0
f89da077c76940ffab214be89ec88301	C3.03	01.01.2020 12:17:00	0	10.833597	0
5f5248e0224748ef8bc748adbe860b14	C3.02	01.01.2020 12:17:00	0	25.974812	13.672715
0690d6645b464bbbb21c583e604408e6	C3.02	01.01.2020 12:17:00	13.811423	0	12.578086
c8665cbdfacf4399a1c3ba0ee67c783f	C3.01	01.01.2020 12:17:00	18.435736	0	0
ae8b36d49ed64ecb9ea045514536b03e	C3.03	01.01.2020 12:17:00	0	0	22.204922
fa095518ce334658862e91ff607474b6	C3.03	01.01.2020 12:17:00	0	0	17.418722
e21f7bc37fdc46bf911f11e4d2095e2e	C3.02	01.01.2020 12:17:00	10.554878	0	0
33010b05012c495aa56fb699589be003	C3.01	01.01.2020 12:17:00	63.63483	0	0
a4b98e11a200457cb32559f1604deefc	C3.01	01.01.2020 12:17:00	0	20.637508	0
e9ce10747ffd4d9cbdb1a79797803adc	C3.01	01.01.2020 12:17:00	32.080677	18.869822	6.591407
b1d66ad504b64339a7cef62d22dcb468	C3.02	01.01.2020 12:17:00	12.262135	62.593773	0
097d7b56ad5a4bef93cf64388f1c382c	C3.01	01.01.2020 12:17:00	29.177265	0	6.6684995
b4b387f0fdee4feba0d77d113e976065	C3.01	01.01.2020 12:17:00	20.144825	0	0
9824c45db7be462ab523a7d80f84bd6d	C3.02	01.01.2020 12:17:00	0	32.170574	0
2c429993257342fbad6d676046962061	C3.02	01.01.2020 12:17:00	0	102.541565	0
596780b8b29c4931b6474640d219ab81	C3.01	01.01.2020 12:17:00	20.603786	22.234911	5.8630667
c7f39281a8274d829f96b7a02b3e43e3	C3.03	01.01.2020 12:17:00	0	19.553646	0
73f7eeb8ec5243858f9ec2dfcaea6033	C3.03	01.01.2020 12:17:00	0	10.519903	48.918644
3a23ddf84bbc42158c7ad58b4f8e8ee2	C3.02	01.01.2020 12:17:00	15.728111	19.786354	13.08036
